date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
15-09-2020,Fatehabad,1,Moderate,109,PM2.5
16-09-2020,Fatehabad,1,Moderate,145,PM2.5
17-09-2020,Fatehabad,1,Moderate,102,PM10
18-09-2020,Fatehabad,1,Satisfactory,95,PM10
19-09-2020,Fatehabad,1,Satisfactory,75,PM10
20-09-2020,Fatehabad,1,Satisfactory,75,PM10
21-09-2020,Fatehabad,1,Moderate,116,PM2.5
22-09-2020,Fatehabad,1,Moderate,116,PM2.5
23-09-2020,Fatehabad,1,Satisfactory,75,PM2.5
24-09-2020,Fatehabad,1,Satisfactory,68,PM10
25-09-2020,Fatehabad,1,Moderate,122,PM2.5
26-09-2020,Fatehabad,1,Satisfactory,92,PM2.5
27-09-2020,Fatehabad,1,Satisfactory,68,PM10
28-09-2020,Fatehabad,1,Moderate,106,PM10
29-09-2020,Fatehabad,1,Moderate,141,PM10
30-09-2020,Fatehabad,1,Moderate,130,PM10
01-10-2020,Fatehabad,1,Moderate,120,PM10
02-10-2020,Fatehabad,1,Moderate,140,PM10
03-10-2020,Fatehabad,1,Moderate,176,PM2.5
04-10-2020,Fatehabad,1,Moderate,192,O3
05-10-2020,Fatehabad,1,Moderate,176,O3
06-10-2020,Fatehabad,1,Moderate,155,PM2.5
07-10-2020,Fatehabad,1,Moderate,145,PM2.5
09-10-2020,Fatehabad,1,Moderate,180,PM2.5
10-10-2020,Fatehabad,1,Poor,242,PM2.5
11-10-2020,Fatehabad,1,Moderate,198,PM2.5
12-10-2020,Fatehabad,1,Moderate,193,PM2.5
13-10-2020,Fatehabad,1,Poor,241,PM2.5
14-10-2020,Fatehabad,1,Very Poor,314,PM2.5
15-10-2020,Fatehabad,1,Poor,280,PM2.5
16-10-2020,Fatehabad,1,Moderate,193,PM2.5
17-10-2020,Fatehabad,1,Poor,263,PM2.5
18-10-2020,Fatehabad,1,Poor,259,PM2.5
19-10-2020,Fatehabad,1,Poor,227,PM2.5
20-10-2020,Fatehabad,1,Poor,254,PM2.5
21-10-2020,Fatehabad,1,Poor,267,PM2.5
22-10-2020,Fatehabad,1,Very Poor,306,PM2.5
23-10-2020,Fatehabad,1,Very Poor,322,PM2.5
24-10-2020,Fatehabad,1,Very Poor,334,PM2.5
25-10-2020,Fatehabad,1,Very Poor,360,PM2.5
26-10-2020,Fatehabad,1,Very Poor,379,PM2.5
27-10-2020,Fatehabad,1,Very Poor,328,PM2.5
28-10-2020,Fatehabad,1,Very Poor,328,PM2.5
29-10-2020,Fatehabad,1,Very Poor,374,PM2.5
30-10-2020,Fatehabad,1,Very Poor,398,PM2.5
31-10-2020,Fatehabad,1,Very Poor,387,PM2.5
01-11-2020,Fatehabad,1,Very Poor,335,PM2.5
03-11-2020,Fatehabad,1,Poor,283,PM2.5
04-11-2020,Fatehabad,1,Severe,406,PM2.5
05-11-2020,Fatehabad,1,Severe,416,PM2.5
06-11-2020,Fatehabad,1,Severe,466,PM2.5
07-11-2020,Fatehabad,1,Severe,442,PM2.5
08-11-2020,Fatehabad,1,Severe,433,PM2.5
09-11-2020,Fatehabad,1,Severe,470,PM2.5
10-11-2020,Fatehabad,1,Severe,467,PM2.5
11-11-2020,Fatehabad,1,Very Poor,394,PM2.5
12-11-2020,Fatehabad,1,Severe,404,PM2.5
13-11-2020,Fatehabad,1,Very Poor,397,PM2.5
14-11-2020,Fatehabad,1,Severe,471,PM2.5
15-11-2020,Fatehabad,1,Severe,446,PM2.5
16-11-2020,Fatehabad,1,Poor,206,PM2.5
17-11-2020,Fatehabad,1,Satisfactory,96,PM2.5
18-11-2020,Fatehabad,1,Poor,250,PM2.5
19-11-2020,Fatehabad,1,Very Poor,355,PM2.5
20-11-2020,Fatehabad,1,Very Poor,360,PM2.5
21-11-2020,Fatehabad,1,Very Poor,318,PM2.5
22-11-2020,Fatehabad,1,Poor,286,PM2.5
23-11-2020,Fatehabad,1,Very Poor,319,PM2.5
24-11-2020,Fatehabad,1,Very Poor,327,PM2.5
25-11-2020,Fatehabad,1,Very Poor,390,PM2.5
27-11-2020,Fatehabad,1,Moderate,153,PM2.5
28-11-2020,Fatehabad,1,Poor,229,PM2.5
29-11-2020,Fatehabad,1,Very Poor,324,PM2.5
30-11-2020,Fatehabad,1,Very Poor,341,PM2.5
01-12-2020,Fatehabad,1,Very Poor,367,PM2.5
02-12-2020,Fatehabad,1,Very Poor,352,PM2.5
03-12-2020,Fatehabad,1,Very Poor,366,PM2.5
04-12-2020,Fatehabad,1,Very Poor,328,PM2.5
05-12-2020,Fatehabad,1,Very Poor,358,PM2.5
06-12-2020,Fatehabad,1,Very Poor,366,PM2.5
07-12-2020,Fatehabad,1,Very Poor,373,PM2.5
08-12-2020,Fatehabad,1,Very Poor,343,PM2.5
09-12-2020,Fatehabad,1,Poor,213,PM2.5
10-12-2020,Fatehabad,1,Moderate,129,PM10
11-12-2020,Fatehabad,1,Moderate,175,PM2.5
12-12-2020,Fatehabad,1,Satisfactory,91,PM10
13-12-2020,Fatehabad,1,Satisfactory,67,PM2.5
14-12-2020,Fatehabad,1,Satisfactory,82,PM2.5
15-12-2020,Fatehabad,1,Satisfactory,91,PM2.5
16-12-2020,Fatehabad,1,Moderate,137,PM2.5
17-12-2020,Fatehabad,1,Poor,217,PM2.5
18-12-2020,Fatehabad,1,Moderate,194,PM2.5
19-12-2020,Fatehabad,1,Poor,257,PM2.5
21-12-2020,Fatehabad,1,Poor,261,PM2.5
22-12-2020,Fatehabad,1,Very Poor,343,PM2.5
23-12-2020,Fatehabad,1,Very Poor,319,PM2.5
24-12-2020,Fatehabad,1,Poor,251,PM2.5
25-12-2020,Fatehabad,1,Moderate,171,PM2.5
26-12-2020,Fatehabad,1,Poor,280,PM2.5
27-12-2020,Fatehabad,1,Poor,294,PM2.5
28-12-2020,Fatehabad,1,Poor,248,PM10
29-12-2020,Fatehabad,1,Poor,208,PM2.5
30-12-2020,Fatehabad,1,Moderate,135,PM10
31-12-2020,Fatehabad,1,Poor,228,PM2.5
01-01-2021,Fatehabad,1,Poor,223,PM2.5
02-01-2021,Fatehabad,1,Poor,235,PM2.5
03-01-2021,Fatehabad,1,Poor,283,PM2.5
04-01-2021,Fatehabad,1,Moderate,104,PM2.5
05-01-2021,Fatehabad,1,Good,41,NO2
06-01-2021,Fatehabad,1,Good,43,PM2.5
07-01-2021,Fatehabad,1,Satisfactory,86,PM2.5
08-01-2021,Fatehabad,1,Moderate,109,PM2.5
10-01-2021,Fatehabad,1,Poor,234,PM2.5
11-01-2021,Fatehabad,1,Moderate,199,PM2.5
12-01-2021,Fatehabad,1,Poor,202,PM2.5
13-01-2021,Fatehabad,1,Poor,201,PM2.5
14-01-2021,Fatehabad,1,Poor,244,PM2.5
15-01-2021,Fatehabad,1,Moderate,167,PM2.5
16-01-2021,Fatehabad,1,Moderate,164,PM2.5
17-01-2021,Fatehabad,1,Moderate,164,PM2.5
18-01-2021,Fatehabad,1,Very Poor,324,PM2.5
19-01-2021,Fatehabad,1,Moderate,194,PM2.5
20-01-2021,Fatehabad,1,Moderate,138,PM2.5
21-01-2021,Fatehabad,1,Poor,206,PM2.5
22-01-2021,Fatehabad,1,Poor,291,PM2.5
23-01-2021,Fatehabad,1,Poor,291,PM2.5
24-01-2021,Fatehabad,1,Poor,272,PM2.5
25-01-2021,Fatehabad,1,Moderate,169,PM2.5
26-01-2021,Fatehabad,1,Poor,288,PM2.5
27-01-2021,Fatehabad,1,Poor,282,PM2.5
28-01-2021,Fatehabad,1,Poor,274,PM2.5
29-01-2021,Fatehabad,1,Poor,275,PM2.5
30-01-2021,Fatehabad,1,Moderate,188,PM2.5
31-01-2021,Fatehabad,1,Poor,228,PM2.5
01-02-2021,Fatehabad,1,Moderate,182,PM2.5
02-02-2021,Fatehabad,1,Poor,204,PM2.5
03-02-2021,Fatehabad,1,Moderate,184,PM2.5
04-02-2021,Fatehabad,1,Moderate,182,PM2.5
05-02-2021,Fatehabad,1,Good,47,PM10
06-02-2021,Fatehabad,1,Satisfactory,88,PM10
07-02-2021,Fatehabad,1,Moderate,123,PM10
08-02-2021,Fatehabad,1,Moderate,173,PM2.5
12-02-2021,Fatehabad,1,Poor,209,PM2.5
13-02-2021,Fatehabad,1,Moderate,129,PM2.5
14-02-2021,Fatehabad,1,Moderate,126,PM2.5
15-02-2021,Fatehabad,1,Moderate,104,PM10
16-02-2021,Fatehabad,1,Satisfactory,93,PM10
17-02-2021,Fatehabad,1,Moderate,111,PM10
18-02-2021,Fatehabad,1,Moderate,114,PM10
19-02-2021,Fatehabad,1,Satisfactory,59,CO
20-02-2021,Fatehabad,1,Satisfactory,98,PM10
22-02-2021,Fatehabad,1,Satisfactory,60,PM2.5
23-02-2021,Fatehabad,1,Moderate,118,PM10
24-02-2021,Fatehabad,1,Moderate,125,PM10
25-02-2021,Fatehabad,1,Moderate,123,PM10
26-02-2021,Fatehabad,1,Moderate,140,PM10
27-02-2021,Fatehabad,1,Moderate,134,PM10
28-02-2021,Fatehabad,1,Moderate,138,PM10
01-03-2021,Fatehabad,1,Moderate,122,PM10
02-03-2021,Fatehabad,1,Moderate,131,PM10
03-03-2021,Fatehabad,1,Moderate,131,PM10
04-03-2021,Fatehabad,1,Moderate,116,PM10
05-03-2021,Fatehabad,1,Moderate,121,PM10
06-03-2021,Fatehabad,1,Moderate,140,PM10
07-03-2021,Fatehabad,1,Moderate,108,PM10
08-03-2021,Fatehabad,1,Moderate,121,PM10
09-03-2021,Fatehabad,1,Moderate,174,PM2.5
10-03-2021,Fatehabad,1,Moderate,159,PM2.5
11-03-2021,Fatehabad,1,Moderate,143,PM10
12-03-2021,Fatehabad,1,Moderate,109,PM10
13-03-2021,Fatehabad,1,Satisfactory,69,PM10
14-03-2021,Fatehabad,1,Satisfactory,91,PM10
15-03-2021,Fatehabad,1,Moderate,170,PM10
16-03-2021,Fatehabad,1,Poor,205,PM10
17-03-2021,Fatehabad,1,Very Poor,333,PM10
18-03-2021,Fatehabad,1,Very Poor,318,PM10
19-03-2021,Fatehabad,1,Poor,266,PM10
25-03-2021,Fatehabad,1,Satisfactory,100,PM10
26-03-2021,Fatehabad,1,Satisfactory,78,PM10
27-03-2021,Fatehabad,1,Satisfactory,92,PM10
28-03-2021,Fatehabad,1,Moderate,108,PM10
29-03-2021,Fatehabad,1,Moderate,171,PM10
30-03-2021,Fatehabad,1,Moderate,194,PM10
31-03-2021,Fatehabad,1,Moderate,197,PM10
01-04-2021,Fatehabad,1,Moderate,198,PM10
02-04-2021,Fatehabad,1,Moderate,138,PM10
03-04-2021,Fatehabad,1,Satisfactory,92,PM10
04-04-2021,Fatehabad,1,Satisfactory,84,PM10
05-04-2021,Fatehabad,1,Satisfactory,98,PM10
06-04-2021,Fatehabad,1,Moderate,129,PM10
07-04-2021,Fatehabad,1,Moderate,131,PM10
08-04-2021,Fatehabad,1,Satisfactory,82,PM10
09-04-2021,Fatehabad,1,Satisfactory,74,PM10
10-04-2021,Fatehabad,1,Moderate,110,PM10
11-04-2021,Fatehabad,1,Moderate,150,PM10
12-04-2021,Fatehabad,1,Moderate,198,PM10
13-04-2021,Fatehabad,1,Poor,228,PM10
14-04-2021,Fatehabad,1,Poor,247,PM10
15-04-2021,Fatehabad,1,Moderate,167,PM10
16-04-2021,Fatehabad,1,Poor,204,PM10
17-04-2021,Fatehabad,1,Satisfactory,97,PM10
18-04-2021,Fatehabad,1,Moderate,137,PM10
19-04-2021,Fatehabad,1,Moderate,174,PM10
20-04-2021,Fatehabad,1,Moderate,166,PM10
21-04-2021,Fatehabad,1,Good,48,PM10
22-04-2021,Fatehabad,1,Satisfactory,85,PM10
23-04-2021,Fatehabad,1,Moderate,145,PM10
24-04-2021,Fatehabad,1,Moderate,114,PM10
25-04-2021,Fatehabad,1,Moderate,141,PM10
26-04-2021,Fatehabad,1,Moderate,163,PM10
27-04-2021,Fatehabad,1,Poor,210,PM10
28-04-2021,Fatehabad,1,Poor,274,PM10
30-04-2021,Fatehabad,1,Very Poor,301,PM10
01-05-2021,Fatehabad,1,Moderate,158,PM10
02-05-2021,Fatehabad,1,Poor,297,PM10
03-05-2021,Fatehabad,1,Very Poor,313,PM10
05-05-2021,Fatehabad,1,Moderate,135,PM10
06-05-2021,Fatehabad,1,Moderate,183,PM10
08-05-2021,Fatehabad,1,Moderate,125,PM10
09-05-2021,Fatehabad,1,Moderate,179,PM10
10-05-2021,Fatehabad,1,Moderate,165,PM10
11-05-2021,Fatehabad,1,Poor,250,PM10
12-05-2021,Fatehabad,1,Poor,208,PM10
13-05-2021,Fatehabad,1,Moderate,157,PM10
14-05-2021,Fatehabad,1,Moderate,117,PM10
15-05-2021,Fatehabad,1,Poor,223,PM10
16-05-2021,Fatehabad,1,Moderate,110,PM10
17-05-2021,Fatehabad,1,Moderate,159,PM10
18-05-2021,Fatehabad,1,Moderate,200,PM10
19-05-2021,Fatehabad,1,Moderate,129,PM10
20-05-2021,Fatehabad,1,Satisfactory,75,PM10
21-05-2021,Fatehabad,1,Moderate,145,PM10
22-05-2021,Fatehabad,1,Satisfactory,78,PM10
23-05-2021,Fatehabad,1,Moderate,192,PM2.5
24-05-2021,Fatehabad,1,Satisfactory,88,PM10
25-05-2021,Fatehabad,1,Satisfactory,85,PM2.5
26-05-2021,Fatehabad,1,Moderate,118,PM10
27-05-2021,Fatehabad,1,Moderate,141,PM10
28-05-2021,Fatehabad,1,Moderate,130,PM10
29-05-2021,Fatehabad,1,Poor,263,PM10
30-05-2021,Fatehabad,1,Poor,230,PM10
31-05-2021,Fatehabad,1,Moderate,149,PM10
01-06-2021,Fatehabad,1,Moderate,110,PM10
02-06-2021,Fatehabad,1,Satisfactory,61,PM10
03-06-2021,Fatehabad,1,Moderate,104,PM10
04-06-2021,Fatehabad,1,Satisfactory,94,PM10
05-06-2021,Fatehabad,1,Moderate,102,PM10
06-06-2021,Fatehabad,1,Moderate,163,PM10
07-06-2021,Fatehabad,1,Moderate,132,PM10
08-06-2021,Fatehabad,1,Poor,257,PM10
09-06-2021,Fatehabad,1,Severe,461,PM10
12-06-2021,Fatehabad,1,Poor,232,PM10
14-06-2021,Fatehabad,1,Satisfactory,67,O3
15-06-2021,Fatehabad,1,Satisfactory,88,PM10
17-06-2021,Fatehabad,1,Moderate,105,O3
18-06-2021,Fatehabad,1,Moderate,104,O3
19-06-2021,Fatehabad,1,Moderate,191,O3
20-06-2021,Fatehabad,1,Moderate,180,O3
21-06-2021,Fatehabad,1,Satisfactory,94,O3
22-06-2021,Fatehabad,1,Moderate,196,O3
23-06-2021,Fatehabad,1,Poor,209,PM10
24-06-2021,Fatehabad,1,Moderate,194,PM10
25-06-2021,Fatehabad,1,Moderate,147,PM10
26-06-2021,Fatehabad,1,Moderate,112,PM10
27-06-2021,Fatehabad,1,Moderate,175,O3
28-06-2021,Fatehabad,1,Poor,243,O3
29-06-2021,Fatehabad,1,Moderate,186,O3
30-06-2021,Fatehabad,1,Moderate,183,PM10
01-07-2021,Fatehabad,1,Very Poor,360,PM10
02-07-2021,Fatehabad,1,Very Poor,304,PM10
03-07-2021,Fatehabad,1,Poor,245,PM10
04-07-2021,Fatehabad,1,Moderate,157,O3
05-07-2021,Fatehabad,1,Moderate,136,PM10
06-07-2021,Fatehabad,1,Moderate,170,O3
07-07-2021,Fatehabad,1,Moderate,130,PM10
08-07-2021,Fatehabad,1,Moderate,151,PM10
09-07-2021,Fatehabad,1,Moderate,158,PM10
10-07-2021,Fatehabad,1,Moderate,162,O3
11-07-2021,Fatehabad,1,Satisfactory,100,PM10
12-07-2021,Fatehabad,1,Satisfactory,87,PM10
13-07-2021,Fatehabad,1,Good,48,PM10
14-07-2021,Fatehabad,1,Good,49,O3
15-07-2021,Fatehabad,1,Satisfactory,53,O3
16-07-2021,Fatehabad,1,Satisfactory,68,O3
17-07-2021,Fatehabad,1,Satisfactory,76,PM10
18-07-2021,Fatehabad,1,Satisfactory,83,PM10
20-07-2021,Fatehabad,1,Moderate,155,O3
21-07-2021,Fatehabad,1,Satisfactory,61,O3
22-07-2021,Fatehabad,1,Satisfactory,67,O3
23-07-2021,Fatehabad,1,Satisfactory,66,O3
24-07-2021,Fatehabad,1,Satisfactory,73,O3
25-07-2021,Fatehabad,1,Satisfactory,79,O3
26-07-2021,Fatehabad,1,Moderate,107,O3
27-07-2021,Fatehabad,1,Satisfactory,52,PM10
28-07-2021,Fatehabad,1,Poor,265,O3
29-07-2021,Fatehabad,1,Satisfactory,73,O3
30-07-2021,Fatehabad,1,Good,28,PM10
31-07-2021,Fatehabad,1,Moderate,121,O3
02-08-2021,Fatehabad,1,Satisfactory,68,O3
03-08-2021,Fatehabad,1,Satisfactory,71,O3
05-08-2021,Fatehabad,1,Satisfactory,57,O3
06-08-2021,Fatehabad,1,Satisfactory,65,O3
07-08-2021,Fatehabad,1,Satisfactory,67,PM10
08-08-2021,Fatehabad,1,Satisfactory,64,O3
09-08-2021,Fatehabad,1,Satisfactory,71,O3
10-08-2021,Fatehabad,1,Satisfactory,84,PM10
11-08-2021,Fatehabad,1,Moderate,144,PM10
12-08-2021,Fatehabad,1,Moderate,120,PM10
13-08-2021,Fatehabad,1,Moderate,149,PM10
14-08-2021,Fatehabad,1,Moderate,138,PM10
15-08-2021,Fatehabad,1,Moderate,128,PM10
16-08-2021,Fatehabad,1,Moderate,108,PM10
17-08-2021,Fatehabad,1,Moderate,121,PM10
18-08-2021,Fatehabad,1,Moderate,120,PM10
19-08-2021,Fatehabad,1,Moderate,125,PM10
20-08-2021,Fatehabad,1,Moderate,119,PM10
21-08-2021,Fatehabad,1,Good,45,PM10
22-08-2021,Fatehabad,1,Good,32,O3
23-08-2021,Fatehabad,1,Good,39,PM10
24-08-2021,Fatehabad,1,Satisfactory,51,PM10
25-08-2021,Fatehabad,1,Moderate,142,PM10
27-08-2021,Fatehabad,1,Moderate,129,PM10
28-08-2021,Fatehabad,1,Moderate,129,PM10
29-08-2021,Fatehabad,1,Moderate,113,PM10
30-08-2021,Fatehabad,1,Satisfactory,98,PM10
31-08-2021,Fatehabad,1,Good,44,PM10
01-09-2021,Fatehabad,1,Good,38,PM10
02-09-2021,Fatehabad,1,Good,33,NO2
03-09-2021,Fatehabad,1,Good,40,O3
05-09-2021,Fatehabad,1,Satisfactory,55,O3
06-09-2021,Fatehabad,1,Satisfactory,61,O3
07-09-2021,Fatehabad,1,Satisfactory,57,O3
08-09-2021,Fatehabad,1,Satisfactory,60,O3
09-09-2021,Fatehabad,1,Satisfactory,58,PM10
10-09-2021,Fatehabad,1,Good,46,O3
11-09-2021,Fatehabad,1,Good,37,O3
12-09-2021,Fatehabad,1,Satisfactory,58,O3
13-09-2021,Fatehabad,1,Good,31,O3
14-09-2021,Fatehabad,1,Good,37,O3
15-09-2021,Fatehabad,1,Good,49,O3
16-09-2021,Fatehabad,1,Satisfactory,58,O3
17-09-2021,Fatehabad,1,Good,39,O3
18-09-2021,Fatehabad,1,Satisfactory,57,O3
19-09-2021,Fatehabad,1,Satisfactory,51,O3
20-09-2021,Fatehabad,1,Satisfactory,53,O3
21-09-2021,Fatehabad,1,Satisfactory,52,PM10
22-09-2021,Fatehabad,1,Good,38,O3
23-09-2021,Fatehabad,1,Good,36,O3
24-09-2021,Fatehabad,1,Good,33,O3
25-09-2021,Fatehabad,1,Good,47,O3
26-09-2021,Fatehabad,1,Good,42,PM10
29-09-2021,Fatehabad,1,Satisfactory,59,O3
30-09-2021,Fatehabad,1,Satisfactory,67,O3
01-10-2021,Fatehabad,1,Satisfactory,82,O3
02-10-2021,Fatehabad,1,Satisfactory,77,PM10
03-10-2021,Fatehabad,1,Satisfactory,63,PM10
04-10-2021,Fatehabad,1,Satisfactory,54,PM10
05-10-2021,Fatehabad,1,Good,48,O3
06-10-2021,Fatehabad,1,Satisfactory,58,PM10
09-10-2021,Fatehabad,1,Moderate,112,PM10
10-10-2021,Fatehabad,1,Moderate,112,PM10
11-10-2021,Fatehabad,1,Satisfactory,94,PM10
12-10-2021,Fatehabad,1,Moderate,128,PM10
13-10-2021,Fatehabad,1,Moderate,149,PM10
14-10-2021,Fatehabad,1,Moderate,141,PM10
15-10-2021,Fatehabad,1,Poor,220,O3
16-10-2021,Fatehabad,1,Moderate,171,PM2.5
17-10-2021,Fatehabad,1,Moderate,130,PM10
18-10-2021,Fatehabad,1,Satisfactory,66,PM10
19-10-2021,Fatehabad,1,Satisfactory,80,O3
20-10-2021,Fatehabad,1,Moderate,130,PM10
21-10-2021,Fatehabad,1,Moderate,149,PM10
22-10-2021,Fatehabad,1,Moderate,154,PM10
23-10-2021,Fatehabad,1,Moderate,103,PM10
24-10-2021,Fatehabad,1,Satisfactory,80,PM10
25-10-2021,Fatehabad,1,Satisfactory,67,PM10
26-10-2021,Fatehabad,1,Satisfactory,98,PM10
27-10-2021,Fatehabad,1,Moderate,156,O3
28-10-2021,Fatehabad,1,Moderate,154,PM10
29-10-2021,Fatehabad,1,Moderate,159,PM10
30-10-2021,Fatehabad,1,Moderate,159,PM10
31-10-2021,Fatehabad,1,Poor,278,PM2.5
01-11-2021,Fatehabad,1,Moderate,171,PM2.5
02-11-2021,Fatehabad,1,Moderate,148,PM10
03-11-2021,Fatehabad,1,Moderate,192,PM2.5
04-11-2021,Fatehabad,1,Very Poor,372,PM2.5
05-11-2021,Fatehabad,1,Very Poor,330,PM2.5
06-11-2021,Fatehabad,1,Very Poor,374,PM2.5
07-11-2021,Fatehabad,1,Very Poor,373,PM2.5
08-11-2021,Fatehabad,1,Very Poor,330,PM2.5
09-11-2021,Fatehabad,1,Very Poor,319,PM2.5
10-11-2021,Fatehabad,1,Very Poor,329,PM2.5
11-11-2021,Fatehabad,1,Very Poor,354,PM2.5
12-11-2021,Fatehabad,1,Very Poor,399,PM10
13-11-2021,Fatehabad,1,Poor,299,PM2.5
14-11-2021,Fatehabad,1,Poor,298,PM2.5
15-11-2021,Fatehabad,1,Very Poor,306,PM2.5
16-11-2021,Fatehabad,1,Very Poor,350,PM2.5
17-11-2021,Fatehabad,1,Poor,294,PM2.5
18-11-2021,Fatehabad,1,Very Poor,303,PM2.5
19-11-2021,Fatehabad,1,Poor,273,PM2.5
20-11-2021,Fatehabad,1,Poor,277,PM2.5
21-11-2021,Fatehabad,1,Poor,288,PM2.5
22-11-2021,Fatehabad,1,Poor,240,PM2.5
23-11-2021,Fatehabad,1,Poor,271,PM2.5
24-11-2021,Fatehabad,1,Moderate,184,PM2.5
25-11-2021,Fatehabad,1,Moderate,182,PM2.5
26-11-2021,Fatehabad,1,Poor,263,PM2.5
27-11-2021,Fatehabad,1,Poor,250,PM2.5
28-11-2021,Fatehabad,1,Poor,244,PM2.5
29-11-2021,Fatehabad,1,Poor,248,PM2.5
30-11-2021,Fatehabad,1,Poor,207,PM2.5
01-12-2021,Fatehabad,1,Poor,227,PM2.5
02-12-2021,Fatehabad,1,Very Poor,301,PM2.5
03-12-2021,Fatehabad,1,Very Poor,321,PM2.5
04-12-2021,Fatehabad,1,Poor,290,PM2.5
05-12-2021,Fatehabad,1,Poor,207,PM2.5
07-12-2021,Fatehabad,1,Moderate,148,PM2.5
08-12-2021,Fatehabad,1,Moderate,123,PM2.5
09-12-2021,Fatehabad,1,Moderate,189,PM2.5
10-12-2021,Fatehabad,1,Moderate,171,PM2.5
11-12-2021,Fatehabad,1,Moderate,174,PM2.5
12-12-2021,Fatehabad,1,Poor,201,PM2.5
13-12-2021,Fatehabad,1,Poor,209,PM2.5
14-12-2021,Fatehabad,1,Moderate,184,PM2.5
16-12-2021,Fatehabad,1,Poor,252,PM2.5
17-12-2021,Fatehabad,1,Moderate,169,PM2.5
18-12-2021,Fatehabad,1,Moderate,146,PM2.5
19-12-2021,Fatehabad,1,Moderate,167,PM2.5
20-12-2021,Fatehabad,1,Poor,216,PM2.5
21-12-2021,Fatehabad,1,Moderate,180,PM2.5
22-12-2021,Fatehabad,1,Poor,214,PM2.5
23-12-2021,Fatehabad,1,Poor,253,PM2.5
24-12-2021,Fatehabad,1,Poor,281,PM2.5
25-12-2021,Fatehabad,1,Poor,251,PM2.5
26-12-2021,Fatehabad,1,Very Poor,310,PM2.5
27-12-2021,Fatehabad,1,Moderate,157,PM2.5
28-12-2021,Fatehabad,1,Moderate,128,PM2.5
29-12-2021,Fatehabad,1,Moderate,131,PM2.5
30-12-2021,Fatehabad,1,Moderate,169,PM2.5
31-12-2021,Fatehabad,1,Moderate,133,PM10
01-01-2022,Fatehabad,1,Poor,224,PM2.5
02-01-2022,Fatehabad,1,Poor,288,PM2.5
03-01-2022,Fatehabad,1,Poor,256,PM2.5
04-01-2022,Fatehabad,1,Poor,208,PM2.5
05-01-2022,Fatehabad,1,Poor,201,PM2.5
06-01-2022,Fatehabad,1,Moderate,105,PM10
10-01-2022,Fatehabad,1,Satisfactory,87,PM10
11-01-2022,Fatehabad,1,Satisfactory,66,PM10
12-01-2022,Fatehabad,1,Satisfactory,83,PM10
13-01-2022,Fatehabad,1,Satisfactory,90,PM10
14-01-2022,Fatehabad,1,Moderate,101,PM10
15-01-2022,Fatehabad,1,Moderate,109,PM2.5
16-01-2022,Fatehabad,1,Moderate,133,PM2.5
17-01-2022,Fatehabad,1,Moderate,147,PM2.5
19-01-2022,Fatehabad,1,Poor,264,PM2.5
20-01-2022,Fatehabad,1,Moderate,187,PM2.5
21-01-2022,Fatehabad,1,Moderate,111,PM2.5
22-01-2022,Fatehabad,1,Moderate,181,PM2.5
23-01-2022,Fatehabad,1,Satisfactory,78,PM10
24-01-2022,Fatehabad,1,Satisfactory,70,PM10
25-01-2022,Fatehabad,1,Satisfactory,85,PM10
26-01-2022,Fatehabad,1,Satisfactory,82,PM10
27-01-2022,Fatehabad,1,Moderate,121,PM10
28-01-2022,Fatehabad,1,Moderate,113,PM10
29-01-2022,Fatehabad,1,Moderate,122,PM10
30-01-2022,Fatehabad,1,Moderate,124,PM10
02-02-2022,Fatehabad,1,Moderate,122,PM2.5
03-02-2022,Fatehabad,1,Moderate,114,PM10
04-02-2022,Fatehabad,1,Good,39,O3
05-02-2022,Fatehabad,1,Satisfactory,73,PM10
06-02-2022,Fatehabad,1,Satisfactory,81,PM10
07-02-2022,Fatehabad,1,Satisfactory,81,PM10
09-02-2022,Fatehabad,1,Satisfactory,93,PM10
10-02-2022,Fatehabad,1,Moderate,126,PM2.5
11-02-2022,Fatehabad,1,Moderate,131,PM10
12-02-2022,Fatehabad,1,Moderate,126,PM10
13-02-2022,Fatehabad,1,Moderate,143,PM2.5
14-02-2022,Fatehabad,1,Moderate,109,PM10
15-02-2022,Fatehabad,1,Moderate,108,PM2.5
16-02-2022,Fatehabad,1,Moderate,105,PM10
17-02-2022,Fatehabad,1,Moderate,149,PM2.5
18-02-2022,Fatehabad,1,Moderate,106,PM10
19-02-2022,Fatehabad,1,Moderate,116,PM2.5
20-02-2022,Fatehabad,1,Moderate,115,PM10
21-02-2022,Fatehabad,1,Moderate,122,PM10
22-02-2022,Fatehabad,1,Moderate,130,PM10
23-02-2022,Fatehabad,1,Moderate,142,PM10
24-02-2022,Fatehabad,1,Moderate,115,PM10
25-02-2022,Fatehabad,1,Moderate,115,PM10
09-03-2022,Fatehabad,1,Satisfactory,89,PM10
10-03-2022,Fatehabad,1,Satisfactory,99,PM10
11-03-2022,Fatehabad,1,Moderate,110,PM10
12-03-2022,Fatehabad,1,Moderate,112,PM10
13-03-2022,Fatehabad,1,Moderate,113,PM10
14-03-2022,Fatehabad,1,Moderate,160,PM2.5
15-03-2022,Fatehabad,1,Moderate,144,PM2.5
16-03-2022,Fatehabad,1,Moderate,169,PM10
18-03-2022,Fatehabad,1,Moderate,163,PM2.5
21-03-2022,Fatehabad,1,Moderate,156,PM2.5
