date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
14-02-2022,Aizawl,1,Good,38,PM10
15-02-2022,Aizawl,1,Good,28,PM10
16-02-2022,Aizawl,1,Good,29,PM10
18-02-2022,Aizawl,1,Satisfactory,67,PM10
19-02-2022,Aizawl,1,Satisfactory,73,PM10
20-02-2022,Aizawl,1,Satisfactory,80,PM10
21-02-2022,Aizawl,1,Satisfactory,58,PM10
22-02-2022,Aizawl,1,Satisfactory,62,PM10
23-02-2022,Aizawl,1,Satisfactory,79,PM10
24-02-2022,Aizawl,1,Satisfactory,79,PM10
25-02-2022,Aizawl,1,Satisfactory,78,PM10
26-02-2022,Aizawl,1,Good,15,CO
27-02-2022,Aizawl,1,Satisfactory,69,PM10
28-02-2022,Aizawl,1,Satisfactory,64,PM10
01-03-2022,Aizawl,1,Satisfactory,83,PM10
02-03-2022,Aizawl,1,Satisfactory,69,PM10
03-03-2022,Aizawl,1,Satisfactory,65,PM10
04-03-2022,Aizawl,1,Satisfactory,67,PM10
05-03-2022,Aizawl,1,Satisfactory,68,PM10
06-03-2022,Aizawl,1,Satisfactory,80,PM10
07-03-2022,Aizawl,1,Satisfactory,70,PM10
08-03-2022,Aizawl,1,Satisfactory,77,PM10
09-03-2022,Aizawl,1,Satisfactory,75,PM10
10-03-2022,Aizawl,1,Satisfactory,94,PM10
11-03-2022,Aizawl,1,Moderate,119,PM10
12-03-2022,Aizawl,1,Moderate,110,PM10
13-03-2022,Aizawl,1,Moderate,103,PM10
14-03-2022,Aizawl,1,Satisfactory,96,PM10
15-03-2022,Aizawl,1,Moderate,116,PM10
16-03-2022,Aizawl,1,Moderate,114,PM10
17-03-2022,Aizawl,1,Moderate,116,PM10
18-03-2022,Aizawl,1,Moderate,117,PM10
19-03-2022,Aizawl,1,Moderate,124,PM10
20-03-2022,Aizawl,1,Moderate,105,PM10
21-03-2022,Aizawl,1,Satisfactory,88,PM10
22-03-2022,Aizawl,1,Satisfactory,56,PM10
23-03-2022,Aizawl,1,Satisfactory,100,PM10
24-03-2022,Aizawl,1,Moderate,115,PM10
25-03-2022,Aizawl,1,Satisfactory,72,PM10
26-03-2022,Aizawl,1,Satisfactory,56,PM10
27-03-2022,Aizawl,1,Good,45,PM10
28-03-2022,Aizawl,1,Satisfactory,55,PM10
29-03-2022,Aizawl,1,Satisfactory,96,O3
30-03-2022,Aizawl,1,Moderate,117,O3
31-03-2022,Aizawl,1,Moderate,108,O3
01-04-2022,Aizawl,1,Satisfactory,90,O3
02-04-2022,Aizawl,1,Satisfactory,73,PM10
03-04-2022,Aizawl,1,Satisfactory,91,O3
04-04-2022,Aizawl,1,Satisfactory,70,PM10
05-04-2022,Aizawl,1,Satisfactory,72,PM10
06-04-2022,Aizawl,1,Satisfactory,80,PM10
08-04-2022,Aizawl,1,Satisfactory,92,PM10
09-04-2022,Aizawl,1,Satisfactory,97,PM10
10-04-2022,Aizawl,1,Satisfactory,63,PM10
11-04-2022,Aizawl,1,Good,46,PM10
12-04-2022,Aizawl,1,Satisfactory,54,PM10
13-04-2022,Aizawl,1,Satisfactory,74,PM10
14-04-2022,Aizawl,1,Satisfactory,54,PM10
15-04-2022,Aizawl,1,Good,42,PM10
16-04-2022,Aizawl,1,Good,48,PM10
17-04-2022,Aizawl,1,Good,47,PM10
18-04-2022,Aizawl,1,Good,49,PM10
19-04-2022,Aizawl,1,Satisfactory,60,PM10
20-04-2022,Aizawl,1,Good,43,PM10
21-04-2022,Aizawl,1,Good,22,PM10
22-04-2022,Aizawl,1,Good,50,PM10
23-04-2022,Aizawl,1,Good,45,PM10
24-04-2022,Aizawl,1,Satisfactory,53,PM10
25-04-2022,Aizawl,1,Satisfactory,83,PM10
26-04-2022,Aizawl,1,Satisfactory,93,PM10
27-04-2022,Aizawl,1,Satisfactory,96,PM10
28-04-2022,Aizawl,1,Satisfactory,99,PM10
29-04-2022,Aizawl,1,Moderate,104,PM10
30-04-2022,Aizawl,1,Satisfactory,93,PM10
01-05-2022,Aizawl,1,Satisfactory,61,PM10
02-05-2022,Aizawl,1,Satisfactory,53,PM10
03-05-2022,Aizawl,1,Satisfactory,53,PM10
04-05-2022,Aizawl,1,Good,26,PM10
05-05-2022,Aizawl,1,Good,31,PM10
06-05-2022,Aizawl,1,Good,41,PM10
07-05-2022,Aizawl,1,Good,40,PM10
08-05-2022,Aizawl,1,Good,49,PM10
09-05-2022,Aizawl,1,Good,40,PM10
10-05-2022,Aizawl,1,Good,14,O3
11-05-2022,Aizawl,1,Good,19,PM10
12-05-2022,Aizawl,1,Good,27,PM10
13-05-2022,Aizawl,1,Good,45,PM10
14-05-2022,Aizawl,1,Good,44,PM10
15-05-2022,Aizawl,1,Satisfactory,63,O3
16-05-2022,Aizawl,1,Good,50,O3
17-05-2022,Aizawl,1,Good,39,O3
18-05-2022,Aizawl,1,Satisfactory,71,O3
19-05-2022,Aizawl,1,Good,31,O3
20-05-2022,Aizawl,1,Good,24,PM10
21-05-2022,Aizawl,1,Good,32,PM10
22-05-2022,Aizawl,1,Good,39,PM10
23-05-2022,Aizawl,1,Good,36,PM10
24-05-2022,Aizawl,1,Good,47,PM10
25-05-2022,Aizawl,1,Good,28,PM10
26-05-2022,Aizawl,1,Good,43,PM10
27-05-2022,Aizawl,1,Satisfactory,53,PM10
28-05-2022,Aizawl,1,Satisfactory,60,PM10
29-05-2022,Aizawl,1,Satisfactory,63,PM10
30-05-2022,Aizawl,1,Good,50,PM10
31-05-2022,Aizawl,1,Good,40,PM10
01-06-2022,Aizawl,1,Good,32,SO2
02-06-2022,Aizawl,1,Good,37,PM10
07-06-2022,Aizawl,1,Satisfactory,74,PM10
08-06-2022,Aizawl,1,Satisfactory,67,PM10
09-06-2022,Aizawl,1,Good,50,PM10
10-06-2022,Aizawl,1,Good,30,PM10
11-06-2022,Aizawl,1,Good,40,PM10
12-06-2022,Aizawl,1,Good,49,PM10
13-06-2022,Aizawl,1,Good,47,PM10
14-06-2022,Aizawl,1,Good,34,PM10
15-06-2022,Aizawl,1,Good,28,PM10
16-06-2022,Aizawl,1,Good,19,SO2
17-06-2022,Aizawl,1,Good,19,SO2
18-06-2022,Aizawl,1,Good,19,SO2
21-06-2022,Aizawl,1,Good,19,SO2
22-06-2022,Aizawl,1,Good,20,SO2
23-06-2022,Aizawl,1,Good,20,O3
24-06-2022,Aizawl,1,Good,22,O3
25-06-2022,Aizawl,1,Good,39,O3
26-06-2022,Aizawl,1,Satisfactory,51,O3
27-06-2022,Aizawl,1,Good,47,O3
28-06-2022,Aizawl,1,Good,34,O3
29-06-2022,Aizawl,1,Good,40,O3
30-06-2022,Aizawl,1,Satisfactory,70,O3
01-07-2022,Aizawl,1,Satisfactory,55,O3
02-07-2022,Aizawl,1,Satisfactory,74,O3
03-07-2022,Aizawl,1,Satisfactory,55,O3
04-07-2022,Aizawl,1,Satisfactory,97,O3
05-07-2022,Aizawl,1,Moderate,178,O3
06-07-2022,Aizawl,1,Good,49,O3
07-07-2022,Aizawl,1,Satisfactory,60,O3
08-07-2022,Aizawl,1,Good,19,SO2
09-07-2022,Aizawl,1,Good,20,SO2
10-07-2022,Aizawl,1,Good,20,SO2
11-07-2022,Aizawl,1,Good,20,SO2
12-07-2022,Aizawl,1,Good,21,SO2
13-07-2022,Aizawl,1,Good,20,SO2
14-07-2022,Aizawl,1,Good,21,SO2
15-07-2022,Aizawl,1,Good,21,SO2
16-07-2022,Aizawl,1,Good,20,SO2
17-07-2022,Aizawl,1,Good,20,SO2
18-07-2022,Aizawl,1,Good,19,SO2
19-07-2022,Aizawl,1,Good,19,SO2
20-07-2022,Aizawl,1,Good,19,SO2
21-07-2022,Aizawl,1,Good,21,PM10
22-07-2022,Aizawl,1,Good,20,SO2
23-07-2022,Aizawl,1,Good,20,SO2
24-07-2022,Aizawl,1,Good,19,SO2
25-07-2022,Aizawl,1,Good,19,SO2
26-07-2022,Aizawl,1,Good,19,CO
27-07-2022,Aizawl,1,Good,19,SO2
28-07-2022,Aizawl,1,Good,27,PM10
29-07-2022,Aizawl,1,Good,31,PM10
30-07-2022,Aizawl,1,Good,26,PM10
31-07-2022,Aizawl,1,Good,20,SO2
01-08-2022,Aizawl,1,Good,19,SO2
02-08-2022,Aizawl,1,Good,21,CO
03-08-2022,Aizawl,1,Good,21,CO
04-08-2022,Aizawl,1,Good,20,SO2
05-08-2022,Aizawl,1,Good,22,CO
06-08-2022,Aizawl,1,Good,19,SO2
07-08-2022,Aizawl,1,Good,20,SO2
08-08-2022,Aizawl,1,Good,20,SO2
09-08-2022,Aizawl,1,Good,20,SO2
10-08-2022,Aizawl,1,Good,32,PM10
11-08-2022,Aizawl,1,Good,20,SO2
12-08-2022,Aizawl,1,Good,20,SO2
13-08-2022,Aizawl,1,Good,20,SO2
14-08-2022,Aizawl,1,Good,19,SO2
15-08-2022,Aizawl,1,Good,19,SO2
16-08-2022,Aizawl,1,Good,38,PM10
17-08-2022,Aizawl,1,Good,39,PM10
18-08-2022,Aizawl,1,Good,28,PM10
19-08-2022,Aizawl,1,Good,20,SO2
20-08-2022,Aizawl,1,Good,20,SO2
21-08-2022,Aizawl,1,Good,20,SO2
22-08-2022,Aizawl,1,Good,25,PM10
23-08-2022,Aizawl,1,Good,20,SO2
24-08-2022,Aizawl,1,Good,20,SO2
26-08-2022,Aizawl,1,Good,24,PM10
27-08-2022,Aizawl,1,Good,20,SO2
28-08-2022,Aizawl,1,Good,21,PM10
29-08-2022,Aizawl,1,Good,24,PM10
30-08-2022,Aizawl,1,Good,33,PM10
31-08-2022,Aizawl,1,Good,31,PM10
01-09-2022,Aizawl,1,Good,21,PM10
02-09-2022,Aizawl,1,Good,20,SO2
03-09-2022,Aizawl,1,Good,19,SO2
04-09-2022,Aizawl,1,Good,19,SO2
05-09-2022,Aizawl,1,Good,19,SO2
06-09-2022,Aizawl,1,Good,19,SO2
07-09-2022,Aizawl,1,Good,24,PM10
08-09-2022,Aizawl,1,Good,22,PM10
09-09-2022,Aizawl,1,Good,38,PM10
10-09-2022,Aizawl,1,Good,23,PM10
11-09-2022,Aizawl,1,Good,19,SO2
12-09-2022,Aizawl,1,Good,19,SO2
13-09-2022,Aizawl,1,Good,19,SO2
14-09-2022,Aizawl,1,Good,19,SO2
15-09-2022,Aizawl,1,Good,19,SO2
16-09-2022,Aizawl,1,Good,20,PM10
17-09-2022,Aizawl,1,Good,24,PM10
18-09-2022,Aizawl,1,Good,23,PM10
19-09-2022,Aizawl,1,Good,20,SO2
20-09-2022,Aizawl,1,Good,20,SO2
21-09-2022,Aizawl,1,Good,21,SO2
22-09-2022,Aizawl,1,Good,24,PM10
23-09-2022,Aizawl,1,Good,24,CO
27-09-2022,Aizawl,1,Good,20,CO
28-09-2022,Aizawl,1,Good,24,PM10
29-09-2022,Aizawl,1,Good,27,CO
30-09-2022,Aizawl,1,Good,28,PM10
01-10-2022,Aizawl,1,Good,31,PM10
02-10-2022,Aizawl,1,Good,20,SO2
03-10-2022,Aizawl,1,Good,20,SO2
04-10-2022,Aizawl,1,Good,21,SO2
05-10-2022,Aizawl,1,Good,20,SO2
06-10-2022,Aizawl,1,Good,20,SO2
07-10-2022,Aizawl,1,Good,20,SO2
08-10-2022,Aizawl,1,Good,24,PM10
09-10-2022,Aizawl,1,Good,28,PM10
10-10-2022,Aizawl,1,Good,25,PM10
11-10-2022,Aizawl,1,Good,27,O3
12-10-2022,Aizawl,1,Good,20,SO2
13-10-2022,Aizawl,1,Good,20,SO2
14-10-2022,Aizawl,1,Good,20,SO2
15-10-2022,Aizawl,1,Good,25,PM10
16-10-2022,Aizawl,1,Good,24,PM10
17-10-2022,Aizawl,1,Good,21,CO
18-10-2022,Aizawl,1,Good,20,SO2
19-10-2022,Aizawl,1,Good,20,SO2
20-10-2022,Aizawl,1,Good,24,PM10
21-10-2022,Aizawl,1,Good,28,PM10
22-10-2022,Aizawl,1,Good,33,PM10
23-10-2022,Aizawl,1,Good,24,PM10
24-10-2022,Aizawl,1,Good,20,SO2
25-10-2022,Aizawl,1,Good,20,SO2
26-10-2022,Aizawl,1,Good,22,PM10
27-10-2022,Aizawl,1,Good,44,PM10
28-10-2022,Aizawl,1,Good,28,PM10
29-10-2022,Aizawl,1,Good,27,PM10
30-10-2022,Aizawl,1,Good,22,PM10
31-10-2022,Aizawl,1,Good,23,PM10
01-11-2022,Aizawl,1,Good,22,PM10
02-11-2022,Aizawl,1,Good,29,O3
03-11-2022,Aizawl,1,Good,24,PM10
04-11-2022,Aizawl,1,Good,26,CO
05-11-2022,Aizawl,1,Good,25,PM10
06-11-2022,Aizawl,1,Good,22,PM10
07-11-2022,Aizawl,1,Good,21,PM10
08-11-2022,Aizawl,1,Good,23,PM10
09-11-2022,Aizawl,1,Good,22,PM10
10-11-2022,Aizawl,1,Good,22,PM10
11-11-2022,Aizawl,1,Good,24,PM10
12-11-2022,Aizawl,1,Good,28,PM10
13-11-2022,Aizawl,1,Good,27,PM10
14-11-2022,Aizawl,1,Good,25,PM10
15-11-2022,Aizawl,1,Good,22,PM10
16-11-2022,Aizawl,1,Good,21,SO2
17-11-2022,Aizawl,1,Good,23,PM10
18-11-2022,Aizawl,1,Good,28,PM10
19-11-2022,Aizawl,1,Good,22,PM10
20-11-2022,Aizawl,1,Good,26,PM10
21-11-2022,Aizawl,1,Good,20,PM10
22-11-2022,Aizawl,1,Good,26,PM10
23-11-2022,Aizawl,1,Good,27,PM10
24-11-2022,Aizawl,1,Good,24,PM10
25-11-2022,Aizawl,1,Good,24,PM10
26-11-2022,Aizawl,1,Good,20,PM10
27-11-2022,Aizawl,1,Good,14,PM10
28-11-2022,Aizawl,1,Good,23,PM10
29-11-2022,Aizawl,1,Good,25,PM10
30-11-2022,Aizawl,1,Good,31,PM10
01-12-2022,Aizawl,1,Good,38,PM10
02-12-2022,Aizawl,1,Good,35,PM10
03-12-2022,Aizawl,1,Good,29,PM10
04-12-2022,Aizawl,1,Good,17,PM10
05-12-2022,Aizawl,1,Good,19,PM10
06-12-2022,Aizawl,1,Good,23,PM10
07-12-2022,Aizawl,1,Good,23,PM10
08-12-2022,Aizawl,1,Good,19,PM10
09-12-2022,Aizawl,1,Good,20,PM10
10-12-2022,Aizawl,1,Good,16,PM10
11-12-2022,Aizawl,1,Good,19,PM10
13-12-2022,Aizawl,1,Satisfactory,53,PM10
14-12-2022,Aizawl,1,Satisfactory,73,PM10
15-12-2022,Aizawl,1,Moderate,101,PM10
16-12-2022,Aizawl,1,Satisfactory,76,PM10
17-12-2022,Aizawl,1,Good,38,PM10
18-12-2022,Aizawl,1,Good,22,PM10
19-12-2022,Aizawl,1,Good,37,PM10
20-12-2022,Aizawl,1,Good,41,PM10
23-12-2022,Aizawl,1,Good,36,PM10
24-12-2022,Aizawl,1,Good,35,PM10
26-12-2022,Aizawl,1,Satisfactory,61,PM10
27-12-2022,Aizawl,1,Satisfactory,58,PM10
28-12-2022,Aizawl,1,Satisfactory,61,PM10
01-01-2023,Aizawl,1,Satisfactory,68,PM10
02-01-2023,Aizawl,1,Good,44,PM10
03-01-2023,Aizawl,1,Good,49,PM10
04-01-2023,Aizawl,1,Good,34,PM10
05-01-2023,Aizawl,1,Good,26,PM10
06-01-2023,Aizawl,1,Good,28,PM10
07-01-2023,Aizawl,1,Good,31,PM10
08-01-2023,Aizawl,1,Good,22,PM10
09-01-2023,Aizawl,1,Good,20,PM10
10-01-2023,Aizawl,1,Good,27,PM10
11-01-2023,Aizawl,1,Good,29,PM10
12-01-2023,Aizawl,1,Good,38,PM10
13-01-2023,Aizawl,1,Satisfactory,54,PM10
14-01-2023,Aizawl,1,Satisfactory,91,PM10
15-01-2023,Aizawl,1,Satisfactory,75,PM10
16-01-2023,Aizawl,1,Satisfactory,89,PM10
17-01-2023,Aizawl,1,Moderate,102,PM10
18-01-2023,Aizawl,1,Satisfactory,97,PM10
19-01-2023,Aizawl,1,Satisfactory,87,PM10
20-01-2023,Aizawl,1,Good,45,PM10
21-01-2023,Aizawl,1,Good,29,PM10
23-01-2023,Aizawl,1,Good,44,PM10
24-01-2023,Aizawl,1,Satisfactory,54,PM10
25-01-2023,Aizawl,1,Satisfactory,92,PM10
26-01-2023,Aizawl,1,Moderate,104,PM10
27-01-2023,Aizawl,1,Moderate,136,PM10
28-01-2023,Aizawl,1,Moderate,109,PM10
29-01-2023,Aizawl,1,Satisfactory,81,PM10
30-01-2023,Aizawl,1,Good,41,PM10
31-01-2023,Aizawl,1,Good,36,PM10
01-02-2023,Aizawl,1,Satisfactory,57,PM10
02-02-2023,Aizawl,1,Satisfactory,80,PM10
03-02-2023,Aizawl,1,Satisfactory,75,PM10
04-02-2023,Aizawl,1,Good,48,PM10
05-02-2023,Aizawl,1,Satisfactory,76,PM10
06-02-2023,Aizawl,1,Satisfactory,99,PM10
07-02-2023,Aizawl,1,Moderate,105,PM10
08-02-2023,Aizawl,1,Satisfactory,89,PM10
09-02-2023,Aizawl,1,Satisfactory,69,PM10
10-02-2023,Aizawl,1,Satisfactory,83,PM10
11-02-2023,Aizawl,1,Satisfactory,97,PM10
12-02-2023,Aizawl,1,Satisfactory,96,PM10
13-02-2023,Aizawl,1,Moderate,117,PM10
14-02-2023,Aizawl,1,Moderate,113,PM10
15-02-2023,Aizawl,1,Satisfactory,80,PM10
16-02-2023,Aizawl,1,Satisfactory,92,PM10
17-02-2023,Aizawl,1,Satisfactory,84,PM10
18-02-2023,Aizawl,1,Satisfactory,99,PM10
20-02-2023,Aizawl,1,Moderate,116,PM10
21-02-2023,Aizawl,1,Moderate,130,PM10
03-03-2023,Aizawl,1,Moderate,116,PM10
04-03-2023,Aizawl,1,Moderate,113,PM10
05-03-2023,Aizawl,1,Moderate,117,PM10
06-03-2023,Aizawl,1,Moderate,111,PM10
07-03-2023,Aizawl,1,Moderate,103,PM10
08-03-2023,Aizawl,1,Satisfactory,84,PM10
09-03-2023,Aizawl,1,Moderate,111,PM10
10-03-2023,Aizawl,1,Satisfactory,91,PM10
11-03-2023,Aizawl,1,Satisfactory,100,PM10
12-03-2023,Aizawl,1,Moderate,111,PM10
13-03-2023,Aizawl,1,Satisfactory,88,PM10
14-03-2023,Aizawl,1,Moderate,129,PM10
15-03-2023,Aizawl,1,Moderate,145,PM10
16-03-2023,Aizawl,1,Satisfactory,92,PM10
17-03-2023,Aizawl,1,Moderate,110,PM10
18-03-2023,Aizawl,1,Satisfactory,93,PM10
19-03-2023,Aizawl,1,Satisfactory,69,PM10
20-03-2023,Aizawl,1,Good,35,PM10
21-03-2023,Aizawl,1,Good,20,PM10
22-03-2023,Aizawl,1,Good,22,PM10
23-03-2023,Aizawl,1,Good,34,PM10
24-03-2023,Aizawl,1,Good,42,PM10
25-03-2023,Aizawl,1,Satisfactory,64,PM10
26-03-2023,Aizawl,1,Satisfactory,67,PM10
27-03-2023,Aizawl,1,Satisfactory,71,PM10
28-03-2023,Aizawl,1,Satisfactory,63,PM10
29-03-2023,Aizawl,1,Satisfactory,57,PM10
30-03-2023,Aizawl,1,Good,48,PM10
31-03-2023,Aizawl,1,Satisfactory,63,PM10
01-04-2023,Aizawl,1,Good,30,PM10
02-04-2023,Aizawl,1,Good,20,PM10
03-04-2023,Aizawl,1,Good,30,PM10
04-04-2023,Aizawl,1,Good,47,PM10
06-04-2023,Aizawl,1,Satisfactory,59,PM10
07-04-2023,Aizawl,1,Satisfactory,74,PM10
08-04-2023,Aizawl,1,Satisfactory,80,PM10
09-04-2023,Aizawl,1,Moderate,107,PM10
11-04-2023,Aizawl,1,Moderate,135,PM10
12-04-2023,Aizawl,1,Moderate,133,PM10
13-04-2023,Aizawl,1,Moderate,130,PM10
14-04-2023,Aizawl,1,Moderate,118,PM10
15-04-2023,Aizawl,1,Moderate,119,PM10
16-04-2023,Aizawl,1,Moderate,131,PM10
17-04-2023,Aizawl,1,Moderate,114,PM10
18-04-2023,Aizawl,1,Moderate,122,PM10
19-04-2023,Aizawl,1,Moderate,121,PM10
20-04-2023,Aizawl,1,Moderate,116,PM10
21-04-2023,Aizawl,1,Satisfactory,79,PM10
22-04-2023,Aizawl,1,Good,42,PM10
25-04-2023,Aizawl,1,Good,39,PM10
26-04-2023,Aizawl,1,Satisfactory,52,PM10
27-04-2023,Aizawl,1,Satisfactory,66,PM10
28-04-2023,Aizawl,1,Satisfactory,58,PM10
29-04-2023,Aizawl,1,Satisfactory,61,PM10
30-04-2023,Aizawl,1,Satisfactory,62,PM10
01-05-2023,Aizawl,1,Satisfactory,53,PM10
02-05-2023,Aizawl,1,Good,49,PM10
03-05-2023,Aizawl,1,Satisfactory,53,PM10
04-05-2023,Aizawl,1,Good,32,PM10
05-05-2023,Aizawl,1,Good,20,PM10
06-05-2023,Aizawl,1,Good,44,PM10
07-05-2023,Aizawl,1,Satisfactory,64,PM10
08-05-2023,Aizawl,1,Satisfactory,68,PM10
09-05-2023,Aizawl,1,Satisfactory,99,PM10
10-05-2023,Aizawl,1,Moderate,107,PM10
11-05-2023,Aizawl,1,Satisfactory,97,PM10
12-05-2023,Aizawl,1,Satisfactory,90,PM10
13-05-2023,Aizawl,1,Satisfactory,71,PM10
16-05-2023,Aizawl,1,Good,31,PM10
17-05-2023,Aizawl,1,Good,34,PM10
18-05-2023,Aizawl,1,Good,30,PM10
19-05-2023,Aizawl,1,Good,32,PM10
20-05-2023,Aizawl,1,Good,45,PM10
21-05-2023,Aizawl,1,Good,41,PM10
24-05-2023,Aizawl,1,Good,46,PM10
25-05-2023,Aizawl,1,Good,35,PM10
26-05-2023,Aizawl,1,Good,39,PM10
27-05-2023,Aizawl,1,Good,35,PM10
28-05-2023,Aizawl,1,Good,34,PM10
29-05-2023,Aizawl,1,Good,47,PM10
30-05-2023,Aizawl,1,Satisfactory,55,PM10
31-05-2023,Aizawl,1,Good,47,PM10
01-06-2023,Aizawl,1,Satisfactory,63,PM10
02-06-2023,Aizawl,1,Satisfactory,86,PM10
03-06-2023,Aizawl,1,Satisfactory,80,PM10
04-06-2023,Aizawl,1,Satisfactory,79,PM10
05-06-2023,Aizawl,1,Satisfactory,77,PM10
06-06-2023,Aizawl,1,Satisfactory,60,PM10
08-06-2023,Aizawl,1,Good,30,PM10
09-06-2023,Aizawl,1,Good,22,PM10
10-06-2023,Aizawl,1,Good,23,CO
11-06-2023,Aizawl,1,Good,18,CO
12-06-2023,Aizawl,1,Good,42,PM10
13-06-2023,Aizawl,1,Satisfactory,60,PM10
14-06-2023,Aizawl,1,Satisfactory,51,PM10
15-06-2023,Aizawl,1,Good,40,PM10
16-06-2023,Aizawl,1,Good,22,PM10
18-06-2023,Aizawl,1,Good,28,PM10
19-06-2023,Aizawl,1,Good,23,PM10
20-06-2023,Aizawl,1,Good,18,PM10
21-06-2023,Aizawl,1,Good,25,PM10
22-06-2023,Aizawl,1,Good,19,PM10
23-06-2023,Aizawl,1,Good,19,CO
24-06-2023,Aizawl,1,Good,20,PM10
25-06-2023,Aizawl,1,Good,16,CO
26-06-2023,Aizawl,1,Good,20,CO
27-06-2023,Aizawl,1,Good,18,CO
28-06-2023,Aizawl,1,Good,24,PM10
29-06-2023,Aizawl,1,Good,34,PM10
30-06-2023,Aizawl,1,Good,24,PM10
01-07-2023,Aizawl,1,Good,26,PM10
02-07-2023,Aizawl,1,Good,31,PM10
03-07-2023,Aizawl,1,Good,21,CO
04-07-2023,Aizawl,1,Good,32,CO
05-07-2023,Aizawl,1,Good,15,PM10
06-07-2023,Aizawl,1,Good,8,PM10
08-07-2023,Aizawl,1,Good,10,PM10
09-07-2023,Aizawl,1,Good,10,PM10
10-07-2023,Aizawl,1,Good,15,PM10
11-07-2023,Aizawl,1,Good,17,PM10
12-07-2023,Aizawl,1,Good,15,PM10
13-07-2023,Aizawl,1,Good,12,CO
14-07-2023,Aizawl,1,Good,13,PM10
15-07-2023,Aizawl,1,Good,14,PM10
16-07-2023,Aizawl,1,Good,12,PM10
17-07-2023,Aizawl,1,Good,16,PM10
18-07-2023,Aizawl,1,Good,30,PM10
19-07-2023,Aizawl,1,Good,22,PM10
20-07-2023,Aizawl,1,Good,17,PM10
21-07-2023,Aizawl,1,Good,23,PM10
22-07-2023,Aizawl,1,Good,18,PM10
23-07-2023,Aizawl,1,Good,18,PM10
25-07-2023,Aizawl,1,Good,18,PM10
26-07-2023,Aizawl,1,Good,12,CO
27-07-2023,Aizawl,1,Good,10,CO
28-07-2023,Aizawl,1,Good,13,PM10
29-07-2023,Aizawl,1,Good,14,PM10
30-07-2023,Aizawl,1,Good,18,PM10
31-07-2023,Aizawl,1,Good,15,PM10
02-08-2023,Aizawl,1,Good,10,CO
03-08-2023,Aizawl,1,Good,20,PM10
04-08-2023,Aizawl,1,Good,12,PM10
05-08-2023,Aizawl,1,Good,22,PM10
06-08-2023,Aizawl,1,Good,7,CO
07-08-2023,Aizawl,1,Good,13,CO
30-08-2023,Aizawl,1,Satisfactory,82,PM10
31-08-2023,Aizawl,1,Good,36,PM10
01-09-2023,Aizawl,1,Good,36,PM10
02-09-2023,Aizawl,1,Satisfactory,55,PM10
03-09-2023,Aizawl,1,Good,31,PM10
05-09-2023,Aizawl,1,Good,34,PM10
11-10-2023,Aizawl,1,Satisfactory,53,PM10
12-10-2023,Aizawl,1,Satisfactory,73,PM10
13-10-2023,Aizawl,1,Satisfactory,55,PM10
14-10-2023,Aizawl,1,Satisfactory,67,PM10
15-10-2023,Aizawl,1,Satisfactory,77,PM10
16-10-2023,Aizawl,1,Satisfactory,59,PM10
17-10-2023,Aizawl,1,Good,43,PM10
18-10-2023,Aizawl,1,Good,32,PM10
19-10-2023,Aizawl,1,Good,34,PM10
20-10-2023,Aizawl,1,Good,39,PM10
21-10-2023,Aizawl,1,Good,34,PM10
22-10-2023,Aizawl,1,Good,24,PM10
23-10-2023,Aizawl,1,Good,20,PM10
24-10-2023,Aizawl,1,Good,15,PM10
25-10-2023,Aizawl,1,Good,12,CO
26-10-2023,Aizawl,1,Good,18,PM10
27-10-2023,Aizawl,1,Good,36,PM10
28-10-2023,Aizawl,1,Good,30,PM10
29-10-2023,Aizawl,1,Good,31,PM10
30-10-2023,Aizawl,1,Good,32,PM10
31-10-2023,Aizawl,1,Good,42,PM10
01-11-2023,Aizawl,1,Satisfactory,58,PM10
02-11-2023,Aizawl,1,Good,41,PM10
03-11-2023,Aizawl,1,Good,28,PM10
04-11-2023,Aizawl,1,Satisfactory,53,PM10
05-11-2023,Aizawl,1,Satisfactory,64,PM10
06-11-2023,Aizawl,1,Good,48,PM10
07-11-2023,Aizawl,1,Good,37,PM10
08-11-2023,Aizawl,1,Good,48,PM10
09-11-2023,Aizawl,1,Good,48,PM10
10-11-2023,Aizawl,1,Good,38,PM10
11-11-2023,Aizawl,1,Good,31,PM10
12-11-2023,Aizawl,1,Good,28,PM10
14-11-2023,Aizawl,1,Good,19,PM10
15-11-2023,Aizawl,1,Good,17,PM10
16-11-2023,Aizawl,1,Good,19,PM10
21-11-2023,Aizawl,1,Good,17,PM10
22-11-2023,Aizawl,1,Good,15,PM10
23-11-2023,Aizawl,1,Good,21,PM10
24-11-2023,Aizawl,1,Good,16,PM10
25-11-2023,Aizawl,1,Good,13,PM10
26-11-2023,Aizawl,1,Good,11,PM10
27-11-2023,Aizawl,1,Good,12,PM10
29-11-2023,Aizawl,1,Good,23,PM10
30-11-2023,Aizawl,1,Good,27,PM10
01-12-2023,Aizawl,1,Good,27,PM10
02-12-2023,Aizawl,1,Good,23,PM10
03-12-2023,Aizawl,1,Good,13,PM10
04-12-2023,Aizawl,1,Good,30,PM10
05-12-2023,Aizawl,1,Good,22,PM10
06-12-2023,Aizawl,1,Good,21,PM10
07-12-2023,Aizawl,1,Good,12,PM10
08-12-2023,Aizawl,1,Good,12,CO
